Date,Close,Open,High,Low,Volume,Change
2022-12-14,5920.7,6082.4,6103.5,5836.3,20150000.0,-0.0012
2022-12-15,5815.2,5801.2,5962.9,5646.5,18130000.0,-0.0178
2022-12-16,5836.3,5709.8,5892.6,5660.5,19930000.0,0.0036
2022-12-19,5836.3,5906.7,6216.1,5822.3,36040000.0,0.0
2022-12-20,5428.5,5836.3,5899.6,5428.5,36360000.0,-0.0699
2022-12-21,5048.8,5555.1,5583.2,5048.8,29620000.0,-0.0699
2022-12-22,5062.8,5133.2,5168.3,4788.6,18810000.0,0.0028000000000000004
2022-12-23,4880.0,5027.7,5119.1,4851.9,11950000.0,-0.0361
2022-12-26,4542.5,4866.0,4880.0,4542.5,20440000.0,-0.0692
2022-12-27,4858.9,4493.3,4858.9,4437.0,15580000.0,0.0697
2022-12-28,4781.6,4851.9,4901.1,4739.4,8980000.0,-0.0159
2022-12-29,4697.2,4732.4,4837.8,4676.1,7820000.0,-0.0177
2022-12-30,4570.6,4746.4,4760.5,4570.6,9280000.0,-0.027000000000000003
2023-01-03,4887.1,4584.7,4887.1,4577.7,13890000.0,0.0692
2023-01-04,4894.1,4992.5,5126.1,4894.1,16670000.000000002,0.0014000000000000002
2023-01-05,5013.6,4971.4,5055.8,4858.9,12860000.0,0.024399999999999998
2023-01-06,4943.3,5034.7,5161.3,4929.2,14420000.0,-0.013999999999999999
2023-01-09,4957.4,5006.6,5027.7,4957.4,10750000.0,0.0029
2023-01-10,4922.2,4971.4,4992.5,4795.6,9460000.0,-0.0070999999999999995
2023-01-11,4950.3,4978.5,5133.2,4950.3,11430000.0,0.005699999999999999
2023-01-12,5027.7,4964.4,5055.8,4957.4,9600000.0,0.015600000000000001
2023-01-13,5126.1,5048.8,5238.6,5048.8,20570000.0,0.0196
2023-01-16,5098.0,5126.1,5147.2,4985.5,9620000.0,-0.0055000000000000005
2023-01-17,5344.1,5133.2,5344.1,5098.0,14840000.0,0.0483
2023-01-18,5344.1,5379.3,5407.4,5252.7,14780000.0,0.0
2023-01-19,5449.6,5238.6,5470.7,5224.6,20120000.0,0.0197
2023-01-27,5625.4,5498.8,5723.8,5463.7,19000000.0,0.0323
2023-01-30,5463.7,5625.4,5660.5,5463.7,20960000.0,-0.0287
2023-01-31,5555.1,5463.7,5555.1,5245.7,23760000.0,0.0167
2023-02-01,5168.3,5618.4,5653.5,5168.3,28820000.0,-0.0696
2023-02-02,5098.0,5203.5,5238.6,5076.9,15660000.0,-0.013600000000000001
2023-02-03,5154.3,5133.2,5210.5,5069.9,10310000.0,0.011000000000000001
2023-02-06,5344.1,5098.0,5344.1,5062.8,9050000.0,0.0368
2023-02-07,5154.3,5337.1,5428.5,5140.2,15190000.0,-0.0355
2023-02-08,5231.6,5203.5,5309.0,5105.0,9300000.0,0.015
2023-02-09,5224.6,5238.6,5309.0,5182.4,6340000.0,-0.0013
2023-02-10,5034.7,5203.5,5231.6,5034.7,11000000.0,-0.0363
2023-02-13,4683.1,4985.5,4985.5,4683.1,21320000.0,-0.0698
2023-02-14,4753.5,4711.3,4774.5,4676.1,5780000.0,0.015
2023-02-15,4816.7,4711.3,4901.1,4711.3,7580000.0,0.013300000000000001
2023-02-16,5048.8,4887.1,5055.8,4887.1,8980000.0,0.0482
2023-02-17,5055.8,4999.6,5168.3,4999.6,10490000.0,0.0014000000000000002
2023-02-20,5372.2,5069.9,5379.3,5069.9,11670000.0,0.0626
2023-02-21,5238.6,5449.6,5456.6,5238.6,12180000.0,-0.024900000000000002
2023-02-22,4943.3,4957.4,5119.1,4936.3,17890000.0,-0.0564
2023-02-23,4922.2,4915.2,4929.2,4697.2,17800000.0,-0.0043
2023-02-24,4767.5,4978.5,4978.5,4767.5,18000000.0,-0.031400000000000004
2023-02-27,4640.9,4697.2,4739.4,4626.9,18460000.0,-0.026600000000000002
2023-02-28,4619.8,4711.3,4774.5,4619.8,11040000.0,-0.0045000000000000005
2023-03-01,4866.0,4640.9,4866.0,4591.7,7410000.0,0.0533
2023-03-02,4781.6,4908.1,4908.1,4774.5,4710000.0,-0.0173
2023-03-03,4676.1,4795.6,4844.9,4676.1,4630000.0,-0.022099999999999998
2023-03-06,4746.4,4746.4,4851.9,4746.4,4190000.0000000005,0.015
2023-03-07,4767.5,4753.5,4809.7,4697.2,5150000.0,0.0044
2023-03-08,4816.7,4711.3,4823.8,4697.2,5390000.0,0.0103
2023-03-09,4880.0,4837.8,4957.4,4837.8,9980000.0,0.0131
2023-03-10,4788.6,4844.9,4858.9,4788.6,3510000.0,-0.0187
2023-03-13,4760.5,4732.4,4781.6,4697.2,8460000.0,-0.0059
2023-03-14,4732.4,4767.5,4809.7,4704.2,6700000.0,-0.0059
2023-03-15,5062.8,4908.1,5062.8,4844.9,21790000.0,0.0698
2023-03-16,4922.2,4992.5,5048.8,4922.2,9230000.0,-0.0278
2023-03-17,5119.1,4999.6,5119.1,4908.1,13230000.0,0.04
2023-03-20,4894.1,5034.7,5041.8,4894.1,6970000.0,-0.044000000000000004
2023-03-21,4964.4,4992.5,4992.5,4851.9,3220000.0,0.0144
2023-03-22,4957.4,5020.7,5020.7,4957.4,4330000.0,-0.0014000000000000002
2023-03-23,4971.4,4887.1,5020.7,4887.1,8260000.0,0.0028000000000000004
2023-03-24,5105.0,5041.8,5168.3,5034.7,14700000.0,0.0269
2023-03-27,5337.1,5133.2,5393.3,5126.1,23020000.0,0.0455
2023-03-28,5323.0,5435.5,5505.8,5294.9,18050000.0,-0.0026
2023-03-29,5330.1,5309.0,5365.2,5238.6,10600000.0,0.0013
2023-03-30,5323.0,5477.7,5477.7,5316.0,14460000.0,-0.0013
2023-03-31,5414.4,5323.0,5484.8,5217.5,20460000.0,0.0172
2023-04-03,5653.5,5653.5,5653.5,5562.1,20750000.0,0.044199999999999996
2023-04-04,5801.2,5667.6,5822.3,5583.2,24390000.0,0.026099999999999998
2023-04-05,5864.5,5766.0,5885.6,5709.8,15020000.0,0.0109
2023-04-06,5548.0,5892.6,5969.9,5484.8,24450000.0,-0.054000000000000006
2023-04-07,5674.6,5569.1,5695.7,5526.9,22980000.0,0.022799999999999997
2023-04-10,5730.9,5836.3,5955.9,5709.8,21560000.0,0.009899999999999999
2023-04-11,5836.3,5723.8,5836.3,5590.2,20610000.0,0.0184
2023-04-12,5695.7,5864.5,5871.5,5688.7,15730000.0,-0.0241
2023-04-13,5555.1,5702.7,5737.9,5526.9,23100000.0,-0.024700000000000003
2023-04-14,5273.8,5597.3,5618.4,5273.8,24350000.0,-0.0506
2023-04-17,5393.3,5309.0,5414.4,5273.8,13190000.0,0.0227
2023-04-18,5484.8,5414.4,5526.9,5365.2,12900000.0,0.017
2023-04-19,5365.2,5519.9,5611.3,5351.1,13070000.0,-0.0218
2023-04-20,5358.2,5365.2,5414.4,5344.1,6940000.0,-0.0013
2023-04-21,5449.6,5372.2,5611.3,5372.2,18240000.0,0.0171
2023-04-24,5653.5,5449.6,5688.7,5386.3,24460000.0,0.0374
2023-04-25,5498.8,5709.8,5787.1,5456.6,20210000.0,-0.0274
2023-04-26,5555.1,5484.8,5576.2,5477.7,12950000.0,0.0102
2023-04-27,5498.8,5569.1,5639.4,5484.8,11210000.0,-0.0101
2023-04-28,5583.2,5526.9,5604.3,5512.9,11470000.0,0.015300000000000001
2023-05-04,5969.9,5590.2,5969.9,5548.0,53310000.0,0.0693
2023-05-05,6180.9,5984.0,6223.1,5984.0,34370000.0,0.0353
2023-05-08,6187.9,6265.3,6398.9,6187.9,36250000.0,0.0011
2023-05-09,6616.9,6202.0,6616.9,6110.6,39170000.0,0.0693
2023-05-10,6757.5,6715.3,6820.8,6715.3,20050000.0,0.0212
2023-05-11,6645.0,6750.5,6813.7,6630.9,28740000.0,-0.0166
2023-05-12,7031.7,6645.0,7031.7,6546.5,31520000.0,0.0582
2023-05-15,6785.6,7207.5,7277.8,6785.6,30970000.0,-0.035
2023-05-16,7242.7,6820.8,7242.7,6792.7,33420000.0,0.0674
2023-05-17,6989.5,7242.7,7348.2,6947.4,24880000.0,-0.035
2023-05-18,6680.1,7031.7,7207.5,6680.1,31290000.0,-0.0443
2023-05-19,6891.1,6750.5,6898.1,6680.1,33189999.999999996,0.0316
2023-05-22,6933.3,6961.4,7102.1,6834.8,22510000.0,0.0060999999999999995
2023-05-23,6855.9,6996.6,7066.9,6799.7,30830000.0,-0.011200000000000002
2023-05-24,6884.1,6912.2,6989.5,6827.8,34040000.0,0.0040999999999999995
2023-05-25,6998.8,7038.8,7150.7,6974.8,24030000.0,0.0167
2023-05-26,7262.7,7022.8,7438.7,6974.8,23740000.0,0.0377
2023-05-29,7598.7,7374.7,7598.7,7318.7,19450000.0,0.0463
2023-05-30,7558.7,7622.7,7710.6,7478.7,24130000.0,-0.0053
2023-05-31,7494.7,7558.7,7598.7,7478.7,19590000.0,-0.0085
2023-06-01,7806.6,7518.7,7838.6,7494.7,22490000.0,0.0416
2023-06-02,7974.6,7886.6,8078.6,7886.6,29400000.0,0.0215
2023-06-05,7974.6,8078.6,8198.6,7910.6,28900000.0,0.0
2023-06-06,8358.5,7974.6,8358.5,7934.6,25820000.0,0.0481
2023-06-07,8638.5,8398.5,8638.5,8198.6,19970000.0,0.0335
2023-06-08,8558.5,8598.5,9038.4,8558.5,39820000.0,-0.009300000000000001
2023-06-09,8958.4,8638.5,8958.4,8558.5,28120000.0,0.0467
2023-06-12,8798.5,9038.4,9078.4,8678.5,18280000.0,-0.0178
2023-06-13,8718.5,8878.4,8998.4,8718.5,20200000.0,-0.0091
2023-06-14,8478.5,8758.5,8838.4,8478.5,21290000.0,-0.0275
2023-06-15,8518.5,8478.5,8558.5,8318.5,18890000.0,0.004699999999999999
2023-06-16,8718.5,8758.5,9078.4,8678.5,37990000.0,0.0235
2023-06-19,8718.5,8758.5,8878.4,8638.5,16270000.0,0.0
2023-06-20,8838.4,8718.5,8838.4,8558.5,13330000.0,0.0138
2023-06-21,9278.4,8918.4,9318.4,8838.4,26610000.0,0.049800000000000004
2023-06-22,9438.3,9398.3,9438.3,9198.4,16610000.0,0.0172
2023-06-23,9758.3,9478.3,9918.3,9358.4,24840000.0,0.0339
2023-06-26,9198.4,9598.3,9678.3,9078.4,85700000.0,-0.0574
2023-06-27,8878.4,9318.4,9318.4,8718.5,29700000.0,-0.0348
2023-06-28,8958.4,8878.4,9158.4,8678.5,20650000.0,0.009000000000000001
2023-06-29,8558.5,8958.4,8958.4,8518.5,20300000.0,-0.0446
2023-06-30,8638.5,8478.5,8678.5,8478.5,15270000.0,0.009300000000000001
2023-07-03,8758.5,8718.5,8838.4,8598.5,10000000.0,0.0139
2023-07-04,9198.4,8758.5,9238.4,8718.5,24250000.0,0.050199999999999995
2023-07-05,9198.4,9278.4,9398.3,9158.4,27290000.0,0.0
2023-07-06,8958.4,9078.4,9238.4,8718.5,25420000.0,-0.026099999999999998
2023-07-07,9078.4,8718.5,9118.4,8558.5,30840000.0,0.0134
2023-07-10,9238.4,9198.4,9278.4,9078.4,23190000.0,0.0176
2023-07-11,9198.4,9318.4,9478.3,9198.4,24600000.0,-0.0043
